Date,Time,Respiration rate per minute
2024.11.18 15.56,15.56,14.16
2024.11.18 15.57,15.57,14.41
2024.11.18 15.58,15.58,13.67
2024.11.18 15.59,15.59,13.65
2024.11.18 16.00,16.00,13.84
2024.11.18 16.01,16.01,14.0
2024.11.18 16.02,16.02,14.0
2024.11.18 16.03,16.03,13.42
2024.11.18 16.04,16.04,13.15
2024.11.18 16.05,16.05,13.87
2024.11.18 16.06,16.06,13.91
2024.11.18 16.07,16.07,13.56
2024.11.18 16.08,16.08,13.77
2024.11.18 16.21,16.21,18.99
2024.11.18 16.22,16.22,17.63
2024.11.18 16.23,16.23,16.49
2024.11.18 16.24,16.24,14.27
2024.11.18 16.25,16.25,14.49
2024.11.18 16.27,16.27,14.57
2024.11.18 16.28,16.28,14.06
2024.11.18 16.29,16.29,14.16
2024.11.18 16.30,16.30,14.98
2024.11.18 16.31,16.31,13.9
2024.11.18 16.32,16.32,13.57
2024.11.18 16.33,16.33,13.83
2024.11.18 16.34,16.34,13.04
2024.11.18 16.35,16.35,12.94
2024.11.18 16.36,16.36,13.69
2024.11.18 16.37,16.37,13.67
2024.11.18 16.38,16.38,13.7
2024.11.18 16.39,16.39,13.35
2024.11.18 16.40,16.40,13.59
2024.11.18 16.41,16.41,14.75
2024.11.18 16.42,16.42,14.95
2024.11.18 16.43,16.43,14.75
2024.11.18 16.44,16.44,14.39
2024.11.18 16.45,16.45,13.53
2024.11.18 16.46,16.46,13.85
2024.11.18 16.47,16.47,13.34
2024.11.18 16.48,16.48,13.07
2024.11.18 16.49,16.49,13.08
2024.11.18 16.50,16.50,13.31
2024.11.18 16.51,16.51,13.67
2024.11.18 16.52,16.52,14.04
2024.11.18 16.53,16.53,14.16
2024.11.18 16.54,16.54,14.35
2024.11.18 16.55,16.55,14.06
2024.11.18 16.56,16.56,13.89
2024.11.18 16.57,16.57,13.62
2024.11.18 16.58,16.58,13.61
2024.11.18 16.59,16.59,13.63
2024.11.18 17.00,17.00,13.59
2024.11.18 17.01,17.01,14.05
2024.11.18 17.02,17.02,14.08
2024.11.18 17.12,17.12,14.85
2024.11.18 17.13,17.13,14.9
2024.11.18 17.15,17.15,13.96
2024.11.18 17.16,17.16,13.55
2024.11.18 17.17,17.17,13.5
2024.11.18 17.18,17.18,13.23
2024.11.18 17.19,17.19,13.38
2024.11.18 17.20,17.20,13.04
2024.11.18 17.21,17.21,13.47
2024.11.18 17.22,17.22,13.7
2024.11.18 17.23,17.23,15.08
2024.11.18 17.24,17.24,15.25
2024.11.18 17.25,17.25,14.77
2024.11.18 17.26,17.26,14.3
2024.11.18 17.27,17.27,14.27
2024.11.18 17.28,17.28,14.46
2024.11.18 17.29,17.29,14.1
2024.11.18 17.30,17.30,13.25
2024.11.18 17.31,17.31,13.91
2024.11.18 17.32,17.32,13.94
2024.11.18 17.33,17.33,14.77
2024.11.18 17.34,17.34,14.18
2024.11.18 17.35,17.35,13.09
2024.11.18 17.36,17.36,13.87
2024.11.18 17.37,17.37,13.45
2024.11.18 17.38,17.38,12.84
2024.11.18 17.39,17.39,13.32
2024.11.18 17.40,17.40,13.63
2024.11.18 17.41,17.41,13.54
2024.11.18 17.42,17.42,13.89
2024.11.18 17.43,17.43,13.36
2024.11.18 17.44,17.44,13.57
2024.11.18 17.45,17.45,14.7
2024.11.18 17.46,17.46,14.89
2024.11.18 17.47,17.47,14.09
2024.11.18 17.48,17.48,13.32
2024.11.18 17.49,17.49,12.82
2024.11.18 17.50,17.50,13.55
2024.11.18 17.52,17.52,14.06
2024.11.18 17.53,17.53,14.39
2024.11.18 17.54,17.54,13.82
2024.11.18 17.55,17.55,13.57
2024.11.18 17.56,17.56,13.12
2024.11.18 17.57,17.57,14.37
2024.11.18 17.58,17.58,14.95
2024.11.18 17.59,17.59,15.06
2024.11.18 18.04,18.04,13.59
2024.11.18 18.05,18.05,13.5
2024.11.18 18.06,18.06,13.92
2024.11.18 18.07,18.07,14.46
2024.11.18 18.08,18.08,14.43
2024.11.18 18.41,18.41,14.85
2024.11.18 18.47,18.47,13.85
2024.11.18 18.48,18.48,13.17
2024.11.18 18.49,18.49,13.8
2024.11.18 18.50,18.50,13.78
2024.11.18 18.58,18.58,14.3
2024.11.18 18.59,18.59,14.26
2024.11.18 19.00,19.00,14.89
2024.11.18 19.01,19.01,14.04
2024.11.18 19.02,19.02,14.85
2024.11.18 19.14,19.14,12.4
2024.11.18 19.15,19.15,12.98
2024.11.18 19.18,19.18,13.69
2024.11.18 19.19,19.19,13.82
2024.11.18 19.20,19.20,13.6
2024.11.18 19.21,19.21,12.93
2024.11.18 19.22,19.22,12.79
2024.11.18 19.23,19.23,13.27
2024.11.18 19.24,19.24,13.42
2024.11.18 19.25,19.25,13.15
2024.11.18 19.26,19.26,13.69
2024.11.18 19.44,19.44,14.35
2024.11.18 19.45,19.45,13.99
2024.11.18 19.46,19.46,13.79
2024.11.18 19.47,19.47,13.71
2024.11.18 19.48,19.48,13.96
2024.11.18 19.49,19.49,14.62
2024.11.18 19.50,19.50,14.0
2024.11.18 19.51,19.51,13.82
2024.11.18 19.52,19.52,13.86
2024.11.18 19.53,19.53,13.58
2024.11.18 19.54,19.54,13.53
2024.11.18 19.55,19.55,13.18
2024.11.18 19.56,19.56,13.16
2024.11.18 19.57,19.57,12.93
2024.11.18 19.58,19.58,13.06
2024.11.18 19.59,19.59,13.3
2024.11.18 20.00,20.00,13.05
2024.11.18 20.01,20.01,13.44
2024.11.18 20.02,20.02,13.37
2024.11.18 20.03,20.03,13.97
2024.11.18 20.04,20.04,14.79
2024.11.18 20.05,20.05,14.69
2024.11.18 20.06,20.06,13.55
2024.11.18 20.07,20.07,13.11
2024.11.18 20.08,20.08,13.66
2024.11.18 20.09,20.09,13.44
2024.11.18 20.10,20.10,13.76
2024.11.18 20.11,20.11,13.8
2024.11.18 20.12,20.12,14.04
2024.11.18 20.13,20.13,14.56
2024.11.18 20.14,20.14,14.56
2024.11.18 20.15,20.15,13.82
2024.11.18 20.16,20.16,12.93
2024.11.18 20.17,20.17,13.12
2024.11.18 20.19,20.19,12.15
2024.11.18 20.20,20.20,11.79
2024.11.18 20.21,20.21,12.9
2024.11.18 20.22,20.22,12.36
2024.11.18 20.23,20.23,12.8
2024.11.18 20.24,20.24,12.87
2024.11.18 20.25,20.25,13.27
2024.11.18 20.26,20.26,13.4
2024.11.18 20.27,20.27,13.79
2024.11.18 20.28,20.28,14.35
2024.11.18 20.29,20.29,14.07
2024.11.18 20.30,20.30,14.39
2024.11.18 20.31,20.31,13.79
2024.11.18 20.32,20.32,13.62
2024.11.18 20.38,20.38,13.94
2024.11.18 20.39,20.39,13.85
2024.11.18 20.41,20.41,14.48
2024.11.18 20.42,20.42,14.95
2024.11.18 20.47,20.47,14.67
2024.11.18 20.48,20.48,14.36
2024.11.18 20.49,20.49,13.62
2024.11.18 20.50,20.50,13.22
2024.11.18 20.51,20.51,13.54
2024.11.18 20.52,20.52,13.71
2024.11.18 20.53,20.53,14.18
2024.11.18 20.54,20.54,14.06
2024.11.18 20.55,20.55,13.92
2024.11.18 20.56,20.56,13.25
2024.11.18 20.57,20.57,12.8
2024.11.18 20.58,20.58,14.01
2024.11.18 21.00,21.00,13.76
2024.11.18 21.01,21.01,13.28
2024.11.18 21.02,21.02,12.99
2024.11.18 21.03,21.03,12.82
2024.11.18 21.04,21.04,13.22
2024.11.18 21.05,21.05,13.29
2024.11.18 21.06,21.06,13.4
2024.11.18 21.07,21.07,14.04
2024.11.18 21.08,21.08,14.3
2024.11.18 21.09,21.09,13.43
2024.11.18 21.10,21.10,13.44
2024.11.18 21.11,21.11,13.12
2024.11.18 21.12,21.12,13.08
2024.11.18 21.13,21.13,13.54
2024.11.18 21.14,21.14,13.6
2024.11.18 21.15,21.15,13.76
2024.11.18 21.16,21.16,13.52
2024.11.18 21.17,21.17,13.89
2024.11.18 21.18,21.18,14.71
2024.11.18 21.19,21.19,13.9
2024.11.18 21.20,21.20,14.06
2024.11.18 21.21,21.21,14.75
2024.11.18 21.22,21.22,14.68
2024.11.18 21.23,21.23,13.23
2024.11.18 21.24,21.24,13.9
2024.11.18 21.25,21.25,14.69
2024.11.18 21.26,21.26,13.68
2024.11.18 21.27,21.27,12.55
2024.11.18 21.28,21.28,11.64
2024.11.18 21.29,21.29,12.16
2024.11.18 21.30,21.30,11.93
2024.11.18 21.31,21.31,11.78
2024.11.18 21.32,21.32,12.27
2024.11.18 21.33,21.33,12.47
2024.11.18 21.34,21.34,12.41
2024.11.18 21.35,21.35,14.01
2024.11.18 21.36,21.36,15.28
2024.11.18 21.37,21.37,14.97
2024.11.18 21.38,21.38,14.33
2024.11.18 21.39,21.39,13.43
2024.11.18 21.40,21.40,13.29
2024.11.18 21.41,21.41,13.15
2024.11.18 21.42,21.42,12.53
2024.11.18 21.43,21.43,12.78
2024.11.18 21.44,21.44,12.29
2024.11.18 21.45,21.45,12.07
2024.11.18 21.46,21.46,12.52
2024.11.18 21.47,21.47,12.75
2024.11.18 21.48,21.48,12.43
2024.11.18 21.49,21.49,11.93
2024.11.18 21.50,21.50,12.4
2024.11.18 21.51,21.51,12.11
2024.11.18 21.52,21.52,12.12
2024.11.18 21.53,21.53,12.89
2024.11.18 21.54,21.54,12.43
2024.11.18 21.55,21.55,12.51
2024.11.18 21.56,21.56,12.51
2024.11.18 21.57,21.57,12.19
2024.11.18 21.58,21.58,12.25
2024.11.18 21.59,21.59,12.04
2024.11.18 22.00,22.00,11.46
2024.11.18 22.01,22.01,10.64
2024.11.18 22.02,22.02,10.28
2024.11.18 22.03,22.03,10.84
2024.11.18 22.04,22.04,11.0
2024.11.18 22.05,22.05,11.31
2024.11.18 22.06,22.06,12.54
2024.11.18 22.07,22.07,12.98
2024.11.18 22.08,22.08,13.43
2024.11.18 22.09,22.09,15.0
2024.11.18 22.10,22.10,16.24
2024.11.18 22.11,22.11,17.1
2024.11.18 22.12,22.12,17.22
2024.11.18 22.13,22.13,16.42
2024.11.18 22.14,22.14,17.35
2024.11.18 22.15,22.15,16.86
2024.11.18 22.16,22.16,16.56
2024.11.18 22.17,22.17,16.34
2024.11.18 22.18,22.18,16.72
2024.11.18 22.19,22.19,16.38
2024.11.18 22.20,22.20,15.71
2024.11.18 22.21,22.21,15.75
2024.11.18 22.22,22.22,15.59
2024.11.18 22.23,22.23,15.05
2024.11.18 22.24,22.24,15.14
2024.11.18 22.25,22.25,14.85
2024.11.18 22.26,22.26,14.4
2024.11.18 22.27,22.27,13.12
2024.11.18 22.28,22.28,13.4
2024.11.18 22.29,22.29,13.22
2024.11.18 22.30,22.30,12.6
2024.11.18 22.31,22.31,14.27
2024.11.18 22.32,22.32,13.57
2024.11.18 22.33,22.33,12.64
2024.11.18 22.34,22.34,13.84
2024.11.18 22.35,22.35,13.17
2024.11.18 22.36,22.36,12.26
2024.11.18 22.37,22.37,12.34
2024.11.18 22.38,22.38,12.72
2024.11.18 22.39,22.39,12.72
2024.11.18 22.40,22.40,13.33
2024.11.18 22.41,22.41,12.85
2024.11.18 22.42,22.42,13.68
2024.11.18 22.43,22.43,13.23
2024.11.18 22.44,22.44,13.28
2024.11.18 22.45,22.45,12.87
2024.11.18 22.46,22.46,13.24
2024.11.18 22.47,22.47,13.48
2024.11.18 22.49,22.49,14.3
2024.11.18 22.51,22.51,13.28
2024.11.18 22.52,22.52,12.27
2024.11.18 22.53,22.53,12.89
2024.11.18 22.54,22.54,13.15
2024.11.18 22.55,22.55,13.79
2024.11.18 22.56,22.56,13.98
2024.11.18 22.57,22.57,13.3
2024.11.18 22.58,22.58,12.69
2024.11.18 23.00,23.00,10.85
2024.11.18 23.01,23.01,11.37
2024.11.18 23.02,23.02,11.85
2024.11.18 23.03,23.03,11.7
2024.11.18 23.04,23.04,12.25
2024.11.18 23.05,23.05,11.44
2024.11.18 23.06,23.06,10.76
2024.11.18 23.07,23.07,10.83
2024.11.18 23.08,23.08,11.44
2024.11.18 23.09,23.09,10.85
2024.11.18 23.10,23.10,11.55
2024.11.18 23.11,23.11,11.19
2024.11.18 23.12,23.12,11.31
2024.11.18 23.13,23.13,12.67
2024.11.18 23.14,23.14,13.6
2024.11.18 23.15,23.15,13.16
2024.11.18 23.16,23.16,13.66
2024.11.18 23.17,23.17,13.44
2024.11.18 23.18,23.18,13.86
2024.11.18 23.19,23.19,13.08
2024.11.18 23.20,23.20,12.99
2024.11.18 23.21,23.21,13.04
2024.11.18 23.22,23.22,13.62
2024.11.18 23.23,23.23,13.27
2024.11.18 23.24,23.24,14.66
2024.11.18 23.25,23.25,15.86
2024.11.18 23.26,23.26,16.25
2024.11.18 23.27,23.27,15.66
2024.11.18 23.28,23.28,14.95
2024.11.18 23.29,23.29,14.91
2024.11.18 23.30,23.30,15.91
2024.11.18 23.31,23.31,15.38
2024.11.18 23.32,23.32,13.92
2024.11.18 23.33,23.33,14.0
2024.11.18 23.34,23.34,15.03
2024.11.18 23.35,23.35,14.51
2024.11.18 23.36,23.36,13.68
2024.11.18 23.37,23.37,14.32
2024.11.18 23.38,23.38,15.59
2024.11.18 23.39,23.39,14.58
2024.11.18 23.40,23.40,15.04
2024.11.18 23.41,23.41,15.37
2024.11.18 23.42,23.42,16.65
2024.11.18 23.43,23.43,16.45
2024.11.18 23.44,23.44,16.92
2024.11.18 23.45,23.45,15.95
2024.11.18 23.46,23.46,15.99
2024.11.18 23.47,23.47,15.4
2024.11.18 23.48,23.48,15.24
2024.11.18 23.49,23.49,14.84
2024.11.18 23.50,23.50,14.45
2024.11.18 23.51,23.51,13.15
2024.11.18 23.52,23.52,12.74
2024.11.18 23.53,23.53,13.76
2024.11.18 23.54,23.54,13.46
2024.11.18 23.55,23.55,12.97
2024.11.18 23.56,23.56,14.3
2024.11.18 23.57,23.57,15.37
2024.11.18 23.58,23.58,15.55
2024.11.19 00.00,00.00,16.65
2024.11.19 00.01,00.01,17.81
2024.11.19 00.02,00.02,17.88
2024.11.19 00.03,00.03,16.56
2024.11.19 00.04,00.04,15.33
2024.11.19 00.05,00.05,14.66
2024.11.19 00.06,00.06,14.0
2024.11.19 00.07,00.07,14.64
2024.11.19 00.08,00.08,16.07
2024.11.19 00.09,00.09,16.36
2024.11.19 00.10,00.10,15.79
2024.11.19 00.11,00.11,15.35
2024.11.19 00.12,00.12,15.0
2024.11.19 00.13,00.13,15.88
2024.11.19 00.14,00.14,15.38
2024.11.19 00.15,00.15,14.36
2024.11.19 00.16,00.16,14.48
2024.11.19 00.17,00.17,15.18
2024.11.19 00.18,00.18,14.76
2024.11.19 00.19,00.19,14.4
2024.11.19 00.20,00.20,13.95
2024.11.19 00.21,00.21,13.33
2024.11.19 00.22,00.22,13.01
2024.11.19 00.23,00.23,12.57
2024.11.19 00.24,00.24,12.38
2024.11.19 00.25,00.25,12.68
2024.11.19 00.26,00.26,12.71
2024.11.19 00.27,00.27,13.33
2024.11.19 00.28,00.28,12.96
2024.11.19 00.29,00.29,12.02
2024.11.19 00.30,00.30,13.22
2024.11.19 00.31,00.31,13.72
2024.11.19 00.32,00.32,15.15
2024.11.19 00.33,00.33,15.69
2024.11.19 00.34,00.34,14.55
2024.11.19 00.35,00.35,13.43
2024.11.19 00.36,00.36,14.67
2024.11.19 00.37,00.37,14.47
2024.11.19 00.38,00.38,14.2
2024.11.19 00.39,00.39,14.56
2024.11.19 00.40,00.40,15.82
2024.11.19 00.41,00.41,16.56
2024.11.19 00.42,00.42,15.3
2024.11.19 00.43,00.43,15.2
2024.11.19 00.44,00.44,15.42
2024.11.19 00.45,00.45,14.73
2024.11.19 00.46,00.46,13.89
2024.11.19 00.47,00.47,16.12
2024.11.19 00.48,00.48,15.97
2024.11.19 00.49,00.49,15.25
2024.11.19 00.50,00.50,15.31
2024.11.19 00.51,00.51,14.09
2024.11.19 00.52,00.52,12.93
2024.11.19 00.53,00.53,12.7
2024.11.19 00.54,00.54,13.03
2024.11.19 00.55,00.55,13.04
2024.11.19 00.56,00.56,12.91
2024.11.19 00.57,00.57,12.62
2024.11.19 00.58,00.58,12.62
2024.11.19 01.00,01.00,12.95
2024.11.19 01.01,01.01,13.17
2024.11.19 01.02,01.02,12.88
2024.11.19 01.03,01.03,14.78
2024.11.19 01.04,01.04,16.45
2024.11.19 01.05,01.05,16.62
2024.11.19 01.06,01.06,16.33
2024.11.19 01.07,01.07,16.21
2024.11.19 01.08,01.08,15.55
2024.11.19 01.09,01.09,16.17
2024.11.19 01.10,01.10,16.11
2024.11.19 01.11,01.11,16.14
2024.11.19 01.12,01.12,16.38
2024.11.19 01.13,01.13,16.52
2024.11.19 01.14,01.14,16.49
2024.11.19 01.15,01.15,15.96
2024.11.19 01.16,01.16,15.63
2024.11.19 01.17,01.17,15.34
2024.11.19 01.18,01.18,15.25
2024.11.19 01.19,01.19,15.9
2024.11.19 01.20,01.20,15.27
2024.11.19 01.21,01.21,16.36
2024.11.19 01.22,01.22,15.77
2024.11.19 01.23,01.23,15.58
2024.11.19 01.24,01.24,14.89
2024.11.19 01.25,01.25,14.03
2024.11.19 01.26,01.26,13.67
2024.11.19 01.27,01.27,13.6
2024.11.19 01.28,01.28,14.02
2024.11.19 01.29,01.29,15.2
2024.11.19 01.30,01.30,15.1
2024.11.19 01.31,01.31,14.0
2024.11.19 01.32,01.32,13.92
2024.11.19 01.33,01.33,13.24
2024.11.19 01.34,01.34,13.35
2024.11.19 01.35,01.35,13.49
2024.11.19 01.36,01.36,14.21
2024.11.19 01.37,01.37,14.19
2024.11.19 01.38,01.38,14.71
2024.11.19 01.39,01.39,14.74
2024.11.19 01.40,01.40,14.36
2024.11.19 01.41,01.41,14.31
2024.11.19 01.42,01.42,13.94
2024.11.19 01.43,01.43,14.14
2024.11.19 01.44,01.44,13.78
2024.11.19 01.45,01.45,13.91
2024.11.19 01.46,01.46,13.45
2024.11.19 01.47,01.47,13.97
2024.11.19 01.48,01.48,13.88
2024.11.19 01.49,01.49,14.17
2024.11.19 01.50,01.50,14.6
2024.11.19 01.51,01.51,14.4
2024.11.19 01.52,01.52,14.38
2024.11.19 01.53,01.53,15.18
2024.11.19 01.54,01.54,14.56
2024.11.19 01.55,01.55,14.6
2024.11.19 01.56,01.56,13.87
2024.11.19 01.57,01.57,14.6
2024.11.19 01.58,01.58,15.02
2024.11.19 02.00,02.00,15.08
2024.11.19 02.01,02.01,14.23
2024.11.19 02.02,02.02,13.79
2024.11.19 02.03,02.03,13.16
2024.11.19 02.04,02.04,13.65
2024.11.19 02.05,02.05,13.68
2024.11.19 02.06,02.06,12.46
2024.11.19 02.07,02.07,11.83
2024.11.19 02.08,02.08,11.59
2024.11.19 02.09,02.09,12.24
2024.11.19 02.10,02.10,11.55
2024.11.19 02.11,02.11,12.2
2024.11.19 02.12,02.12,12.69
2024.11.19 02.13,02.13,13.11
2024.11.19 02.14,02.14,13.14
2024.11.19 02.15,02.15,13.16
2024.11.19 02.16,02.16,14.09
2024.11.19 02.17,02.17,13.7
2024.11.19 02.18,02.18,13.87
2024.11.19 02.19,02.19,14.38
2024.11.19 02.20,02.20,14.19
2024.11.19 02.21,02.21,14.29
2024.11.19 02.22,02.22,14.45
2024.11.19 02.23,02.23,13.91
2024.11.19 02.24,02.24,14.77
2024.11.19 02.25,02.25,14.76
2024.11.19 02.27,02.27,14.36
2024.11.19 02.28,02.28,14.21
2024.11.19 02.29,02.29,13.47
2024.11.19 02.30,02.30,12.76
2024.11.19 02.31,02.31,12.89
2024.11.19 02.32,02.32,15.45
2024.11.19 02.33,02.33,16.05
2024.11.19 02.34,02.34,15.45
2024.11.19 02.35,02.35,14.4
2024.11.19 02.36,02.36,15.22
2024.11.19 02.37,02.37,15.3
2024.11.19 02.38,02.38,14.41
2024.11.19 02.39,02.39,14.14
2024.11.19 02.40,02.40,14.03
2024.11.19 02.41,02.41,13.87
2024.11.19 02.42,02.42,14.39
2024.11.19 02.43,02.43,15.49
2024.11.19 02.44,02.44,14.78
2024.11.19 02.45,02.45,15.36
2024.11.19 02.46,02.46,15.13
2024.11.19 02.47,02.47,15.46
2024.11.19 02.48,02.48,14.33
2024.11.19 02.49,02.49,13.74
2024.11.19 02.50,02.50,13.73
2024.11.19 02.51,02.51,13.95
2024.11.19 02.52,02.52,14.17
2024.11.19 02.53,02.53,15.57
2024.11.19 02.54,02.54,14.81
2024.11.19 02.55,02.55,14.7
2024.11.19 02.56,02.56,15.26
2024.11.19 02.57,02.57,14.7
2024.11.19 02.58,02.58,14.79
2024.11.19 02.59,02.59,14.33
2024.11.19 03.00,03.00,14.25
2024.11.19 03.01,03.01,13.45
2024.11.19 03.02,03.02,13.08
2024.11.19 03.03,03.03,12.7
2024.11.19 03.04,03.04,11.47
2024.11.19 03.05,03.05,11.53
2024.11.19 03.06,03.06,12.42
2024.11.19 03.07,03.07,11.73
2024.11.19 03.08,03.08,11.96
2024.11.19 03.09,03.09,12.85
2024.11.19 03.10,03.10,13.08
2024.11.19 03.11,03.11,12.95
2024.11.19 03.12,03.12,12.86
2024.11.19 03.13,03.13,12.97
2024.11.19 03.14,03.14,12.96
2024.11.19 03.15,03.15,12.79
2024.11.19 03.16,03.16,13.07
2024.11.19 03.17,03.17,12.53
2024.11.19 03.18,03.18,12.46
2024.11.19 03.19,03.19,12.64
2024.11.19 03.20,03.20,12.57
2024.11.19 03.21,03.21,12.36
2024.11.19 03.22,03.22,12.53
2024.11.19 03.23,03.23,12.73
2024.11.19 03.24,03.24,13.73
2024.11.19 03.25,03.25,14.26
2024.11.19 03.26,03.26,15.01
2024.11.19 03.27,03.27,13.92
2024.11.19 03.28,03.28,12.54
2024.11.19 03.29,03.29,11.08
2024.11.19 03.30,03.30,10.0
2024.11.19 03.31,03.31,9.7
2024.11.19 03.32,03.32,9.55
2024.11.19 03.33,03.33,10.75
2024.11.19 03.34,03.34,10.84
2024.11.19 03.35,03.35,10.51
2024.11.19 03.36,03.36,10.03
2024.11.19 03.37,03.37,10.01
2024.11.19 03.38,03.38,10.84
2024.11.19 03.39,03.39,10.3
2024.11.19 03.40,03.40,10.42
2024.11.19 03.41,03.41,10.45
2024.11.19 03.42,03.42,10.43
2024.11.19 03.43,03.43,10.14
2024.11.19 03.44,03.44,10.2
2024.11.19 03.45,03.45,10.29
2024.11.19 03.46,03.46,9.58
2024.11.19 03.47,03.47,9.44
2024.11.19 03.48,03.48,9.55
2024.11.19 03.49,03.49,10.42
2024.11.19 03.50,03.50,10.65
2024.11.19 03.51,03.51,10.0
2024.11.19 03.52,03.52,9.59
2024.11.19 03.53,03.53,11.03
2024.11.19 03.54,03.54,11.08
2024.11.19 03.55,03.55,12.51
2024.11.19 03.56,03.56,14.11
2024.11.19 03.57,03.57,13.69
2024.11.19 03.58,03.58,15.05
2024.11.19 03.59,03.59,16.33
2024.11.19 04.00,04.00,16.0
2024.11.19 04.01,04.01,15.16
2024.11.19 04.02,04.02,15.76
2024.11.19 04.03,04.03,16.17
2024.11.19 04.04,04.04,16.1
2024.11.19 04.05,04.05,16.29
2024.11.19 04.06,04.06,16.07
2024.11.19 04.07,04.07,15.13
2024.11.19 04.08,04.08,15.12
2024.11.19 04.09,04.09,15.25
2024.11.19 04.10,04.10,14.62
2024.11.19 04.11,04.11,13.9
2024.11.19 04.12,04.12,12.82
2024.11.19 04.13,04.13,13.11
2024.11.19 04.14,04.14,12.61
2024.11.19 04.15,04.15,13.66
2024.11.19 04.16,04.16,13.33
2024.11.19 04.17,04.17,13.14
2024.11.19 04.18,04.18,12.78
2024.11.19 04.19,04.19,12.78
2024.11.19 04.20,04.20,13.27
2024.11.19 04.21,04.21,13.29
2024.11.19 04.22,04.22,13.68
2024.11.19 04.23,04.23,14.3
2024.11.19 04.24,04.24,15.6
2024.11.19 04.25,04.25,16.0
2024.11.19 04.26,04.26,15.1
2024.11.19 04.27,04.27,13.97
2024.11.19 04.28,04.28,13.41
2024.11.19 04.29,04.29,13.47
2024.11.19 04.30,04.30,13.56
2024.11.19 04.31,04.31,13.39
2024.11.19 04.32,04.32,13.82
2024.11.19 04.33,04.33,13.55
2024.11.19 04.34,04.34,13.76
2024.11.19 04.35,04.35,13.38
2024.11.19 04.36,04.36,14.56
2024.11.19 04.37,04.37,16.61
2024.11.19 04.38,04.38,15.33
2024.11.19 04.39,04.39,14.58
2024.11.19 04.40,04.40,13.98
2024.11.19 04.41,04.41,13.89
2024.11.19 04.42,04.42,14.19
2024.11.19 04.43,04.43,13.53
2024.11.19 04.44,04.44,13.24
2024.11.19 04.45,04.45,13.61
2024.11.19 04.46,04.46,14.58
2024.11.19 04.47,04.47,14.67
2024.11.19 04.48,04.48,14.75
2024.11.19 04.49,04.49,14.31
2024.11.19 04.50,04.50,13.96
2024.11.19 04.51,04.51,13.74
2024.11.19 04.52,04.52,14.09
2024.11.19 04.53,04.53,13.85
2024.11.19 04.54,04.54,15.35
2024.11.19 04.55,04.55,15.79
2024.11.19 04.56,04.56,14.32
2024.11.19 04.57,04.57,13.83
2024.11.19 04.58,04.58,15.11
2024.11.19 04.59,04.59,15.0
2024.11.19 05.00,05.00,14.96
2024.11.19 05.16,05.16,14.97
2024.11.19 05.19,05.19,14.01
2024.11.19 05.24,05.24,14.96
2024.11.19 05.25,05.25,14.36
2024.11.19 05.26,05.26,13.64
2024.11.19 05.27,05.27,13.35
2024.11.19 05.28,05.28,13.49
2024.11.19 05.29,05.29,14.2
2024.11.19 05.30,05.30,14.69
2024.11.19 05.33,05.33,14.48
2024.11.19 05.34,05.34,13.31
2024.11.19 05.35,05.35,13.93
2024.11.19 05.36,05.36,13.2
2024.11.19 05.37,05.37,13.09
2024.11.19 05.38,05.38,14.08
2024.11.19 05.39,05.39,13.15
2024.11.19 05.40,05.40,12.71
2024.11.19 05.42,05.42,13.0
2024.11.19 05.43,05.43,12.47
2024.11.19 05.44,05.44,13.45
2024.11.19 05.45,05.45,13.01
2024.11.19 05.46,05.46,12.72
2024.11.19 05.47,05.47,12.48
2024.11.19 05.49,05.49,12.28
2024.11.19 05.50,05.50,12.66
2024.11.19 05.51,05.51,13.33
2024.11.19 05.52,05.52,13.18
2024.11.19 05.54,05.54,14.06
2024.11.19 05.55,05.55,13.61
2024.11.19 05.56,05.56,12.28
2024.11.19 05.57,05.57,14.39
2024.11.19 05.58,05.58,14.12
2024.11.19 05.59,05.59,13.42
2024.11.19 06.00,06.00,12.57
2024.11.19 06.01,06.01,12.33
2024.11.19 06.04,06.04,13.02
2024.11.19 06.07,06.07,13.44
2024.11.19 06.12,06.12,13.5
2024.11.19 06.13,06.13,13.5
2024.11.19 06.14,06.14,13.34
2024.11.19 06.15,06.15,13.16
2024.11.19 06.16,06.16,13.39
2024.11.19 07.16,07.16,0.0
2024.11.19 07.17,07.17,0.0
2024.11.19 07.18,07.18,0.0
2024.11.19 07.19,07.19,0.0
2024.11.19 07.20,07.20,0.0
2024.11.19 07.21,07.21,0.0
2024.11.19 07.22,07.22,0.0
2024.11.19 07.23,07.23,0.0
2024.11.19 07.24,07.24,0.0
2024.11.19 07.25,07.25,0.0
2024.11.19 07.26,07.26,0.0
2024.11.19 07.27,07.27,0.0
2024.11.19 07.28,07.28,0.0
2024.11.19 07.39,07.39,14.36
2024.11.19 07.41,07.41,13.64
2024.11.19 07.42,07.42,13.2
2024.11.19 07.43,07.43,13.44
2024.11.19 07.44,07.44,13.74
2024.11.19 07.45,07.45,13.82
2024.11.19 07.46,07.46,15.02
2024.11.19 07.47,07.47,14.6
2024.11.19 07.48,07.48,14.47
2024.11.19 07.49,07.49,15.28
2024.11.19 07.50,07.50,14.5
2024.11.19 07.51,07.51,14.3
2024.11.19 07.52,07.52,14.13
2024.11.19 07.53,07.53,14.51
2024.11.19 07.54,07.54,13.67
2024.11.19 07.55,07.55,13.63
2024.11.19 07.56,07.56,13.98
